#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,location
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T17:18:59.132016295Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T17:33:17.627625789Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T17:47:35.777830106Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T18:01:53.471324563Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T18:16:12.767518234Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T18:30:27.911009306Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T18:44:45.850642519Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T18:59:03.786824922Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T19:13:19.367524401Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T19:27:36.974385481Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T19:41:54.494146329Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T19:56:12.264205822Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T20:10:29.711189627Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T20:24:47.959494031Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T20:39:05.504535276Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T20:53:30.639734243Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T21:07:41.137902604Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T21:21:58.814197736Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T21:36:15.781874137Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T21:50:33.012713872Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T22:04:49.183288379Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T22:19:05.077280864Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T22:33:22.722928133Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T22:47:37.424351218Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T23:02:10.263793132Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T23:16:16.259753987Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T23:30:33.257669557Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T23:44:50.496958675Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-20T23:59:07.809218978Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T00:13:25.01974271Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T00:27:42.178235138Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T00:41:59.177051455Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T00:56:21.130715317Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T01:10:38.789836956Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T01:24:54.885658889Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T01:39:13.027601776Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T01:53:29.979098941Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T02:07:46.478928222Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T02:22:02.748181171Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T02:36:20.463218014Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T02:50:38.790313337Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T03:04:57.276708845Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T03:19:15.132615689Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T03:33:34.077453018Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T03:47:49.986060997Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T04:02:07.631697826Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T04:16:24.598490958Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T04:30:42.647116937Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T04:45:00.759814963Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T04:59:18.515472138Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T05:13:37.009045855Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T05:27:55.079632549Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T05:42:13.396258522Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T05:56:31.438194014Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T06:10:50.038595834Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T06:25:11.397293036Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T06:39:26.347488809Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T06:53:43.718763745Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T07:08:01.450852629Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T07:22:19.300739012Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T07:36:37.687901484Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T07:50:54.908348204Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T09:05:29.704527527Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T09:05:52.360697325Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T09:20:10.15311372Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T09:34:28.142085753Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T09:48:46.606759493Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T10:03:04.606296926Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T10:17:24.273562075Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T10:31:41.383099908Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T10:46:02.408583604Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T11:00:21.843031705Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T11:14:37.271919149Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T11:28:54.947931388Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T11:43:13.164650309Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T11:57:36.822161286Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T12:11:55.086655468Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T12:26:17.462283774Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T12:40:30.795045087Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T12:54:45.473822643Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T13:09:00.659806472Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T13:23:17.863107736Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T13:37:35.55793095Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T13:51:54.819787573Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T14:06:13.465039042Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T14:20:31.086485024Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T14:34:48.495819293Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T14:49:08.853105453Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T15:03:22.770331573Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T15:17:37.406393583Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T15:31:55.381672854Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T15:46:17.305048047Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T16:00:29.787006084Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T16:14:49.916129409Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T16:29:05.642443417Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T16:43:22.857890326Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T16:57:39.571547361Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T17:11:56.806679334Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T17:26:11.23034064Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T17:40:26.982185451Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T17:54:43.169421921Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T18:09:00.838113613Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T18:23:17.203133259Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T18:37:32.948958547Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T18:51:49.806749249Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T19:06:07.034231774Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T19:20:23.714699207Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T19:34:40.632363622Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T19:48:56.86281271Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T20:03:13.117416558Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T20:17:32.237717832Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T20:31:48.507307315Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T20:46:03.526571926Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T21:00:20.2587033Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T21:14:39.139253253Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T21:28:54.534640917Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T21:43:10.476772103Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T21:57:27.156857233Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T22:11:44.622830483Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T22:26:02.885543631Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T22:40:20.096429095Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T22:54:37.622228973Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T23:08:54.693881256Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T23:23:13.864171542Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T23:37:27.961157599Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-21T23:51:45.895226382Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T00:06:02.128285588Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T00:20:18.953946793Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T00:34:36.076644961Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T00:48:53.456277832Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T01:03:10.773639285Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T01:17:27.689736716Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T01:31:44.796519826Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T01:46:03.958692971Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T02:00:20.234581679Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T02:14:38.975310132Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T02:28:53.944797394Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T02:43:11.751601424Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T02:57:28.250850536Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T03:11:45.451722958Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T03:26:03.529671798Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T03:40:21.066295854Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T03:54:39.245769033Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T04:08:56.006920438Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T04:23:11.981537826Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T04:37:30.006398547Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T04:51:47.138348989Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T05:06:04.915087017Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T05:20:22.347525507Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T05:34:39.707641223Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T05:48:56.972680257Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T06:03:14.675674575Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T06:17:31.310414145Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T06:31:48.78813849Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T06:46:06.804945537Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T07:00:28.709292019Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T07:14:46.742511243Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T07:29:04.340429181Z,7,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T08:37:20.210776664Z,3,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T08:51:55.590077321Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T09:06:22.738238535Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T09:20:47.094999409Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T09:35:10.480027664Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T09:49:41.802262201Z,9,mq135_percent,data_calisti,SWS-01,orto-casa
,,6,2022-01-20T10:00:00Z,2022-01-28T15:41:16.457983556Z,2022-01-22T10:04:19.052641164Z,8,mq135_percent,data_calisti,SWS-01,orto-casa
